id,candidate,best_equivalent,best_score,best_rationale,best_target,context
ex-3,"Black bread, pork, potatoes, and dairy products.",True,1.0,Minor difference in capitalization; otherwise identical wording.,"black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"In Estonia, the most typical foods include black bread, pork, potatoes, and dairy products.",True,0.9,"The candidate adds a specific location (Estonia) which is not present in the target, but the list of food items remains identical.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Black bread, pork, potatoes, and dairy products.",True,1.0,Minor difference in capitalization; otherwise identical wording.,"black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Black bread, pork, potatoes, and dairy products.",True,1.0,Minor difference in capitalization; otherwise identical wording.,"black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Black bread, pork, potatoes, and dairy products.",True,1.0,Minor difference in capitalization; otherwise identical wording.,"black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"The most typical foods in Estonia are black bread, pork, potatoes, and dairy products.",True,0.9,"CANDIDATE is a rephrased version of TARGET with added context (""The most typical""). The core information remains the same.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Based on the text, here is a list of the most common foods in Estonia:

1. Black bread
2. Pork
3. Potatoes
4. Dairy products
5. Berries (fresh)
6. Herbs (fresh)
7. Vegetables (fresh)

Additionally, international influences mentioned include:

* Grilling outside in summer (influenced by Western or Mediterranean-style outdoor cooking)
* Hunting and fishing (although currently enjoyed mostly as hobbies, indicating a possible influence from other cultures that value these activities for food)

Local specialties are not explicitly listed, but based on the text, we can infer that traditional Estonian cuisine is simple and peasant-based, with an emphasis on fresh produce.",False,0.6,"The candidate adds additional information about berries, herbs, vegetables, grilling, hunting, and fishing, which are not present in the target. However, it also lists the same core foods (black bread, pork, potatoes, dairy products) as the target, indicating a partial overlap in meaning.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Based on the text, here is a list of the most common foods in Estonia:

**Local Specialties:**

1. Black bread
2. Pork
3. Potatoes
4. Dairy products (e.g., milk, cheese, butter)

**International Influences and Dishes:**

1. Grilled food (popular during summer)
2. Fresh berries (typically eaten in spring and summer)
3. Herbs (used fresh or dried)
4. Vegetables (grown locally and used in various dishes)

Note that the text mentions international foods are ""typical"" in Estonia, but it does not provide a comprehensive list of specific dishes. However, based on general knowledge, some other common international influences on Estonian cuisine may include:

* German-style sausages
* Russian-style borscht (beet soup)
* Scandinavian-inspired fish dishes
* Central European-style pastries and desserts

Please note that this is not an exhaustive list, and the actual diversity of international influences in Estonian cuisine may be greater.",False,0.6,"The candidate text lists specific foods that are common in Estonia, but also mentions other international influences on Estonian cuisine, which is not present in the target text.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Here's a list of the most common foods in Estonia:

1. Black bread
2. Pork
3. Potatoes
4. Dairy products

Additionally, international influences have introduced many typical international foods to Estonian cuisine. Some examples include:

* Grilled meats (influenced by European and American outdoor cooking traditions)
* International dishes with a global twist (e.g., fusion of traditional Estonian ingredients with international flavors)

Local specialties in Estonia also include fresh produce from the garden, such as:
* Berries (e.g., strawberries, blueberries, raspberries)
* Herbs
* Vegetables

It's worth noting that hunting and fishing have historically been common in Estonia, although they are now mostly enjoyed as hobbies.",False,0.6,"The candidate text provides a more detailed description of Estonian cuisine, including international influences and local specialties, whereas the target is a simple list of common foods in Estonia.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Here's a list of common foods in Estonia:

**Traditional Estonian Foods**

1. Black bread
2. Pork
3. Potatoes
4. Dairy products (such as milk, cheese, and butter)

**Summer and Spring Specialties**

1. Fresh berries (e.g., strawberries, blueberries)
2. Herbs (e.g., wild garlic, dill)
3. Vegetables (e.g., carrots, beets)
4. Fish (from hunting and fishing)

**International Influences**

(Note: The text mentions that many international foods are now part of Estonian cuisine, but it does not specify which ones.)

**Popular Grilled Foods in Summer**

1. Various meats (pork, fish, etc.)
2. Vegetables
3. Fruits",False,0.6,"The candidate text lists traditional Estonian foods and some seasonal specialties, but it also includes additional categories (Summer and Spring Specialties, International Influences) that are not present in the target text. The mention of international influences and specific summer grilled foods is extraneous to the target's focus on staple foods.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Here's a list of common foods in Estonia:

**Traditional Estonian Foods**

1. Black bread
2. Pork
3. Potatoes
4. Dairy products (such as milk, cheese, and butter)

**International Influences and Dishes**

1. Grilled meats (influenced by Western cuisine)
2. Fresh berries (e.g., strawberries, blueberries) (influenced by European summer cuisine)
3. Herbs (e.g., parsley, dill) (influenced by Mediterranean cuisine)
4. Vegetables (e.g., carrots, beets) (influenced by European cuisine)

**Local Specialties**

1. Fresh produce from the garden (seasonal and influenced by Estonian climate and soil)
2. Game meats (hunting is a common hobby in Estonia, although not typically for consumption)

Note: The influence of international cuisines on Estonian food is evident, but traditional dishes are still centered around local ingredients and simple peasant food.",True,0.9,"The candidate text lists the same foods as the target, with some minor rephrasing (e.g., 'black bread' instead of just 'bread'). The additional information about international influences and local specialties does not change the core meaning of the list.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Here's a list of common foods in Estonia:

1.  Black bread
2.  Pork
3.  Potatoes
4.  Dairy products

Additionally, Estonians often consume fresh produce such as:
- Berries (in summer and spring)
- Herbs
- Vegetables",False,0.6,"The candidate includes additional information about Estonian food habits, specifically mentioning fresh produce like berries and herbs, which is not present in the target. However, the core list of staple foods (black bread, pork, potatoes, dairy products) is identical.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Here is a list of the most common foods in Estonia, including international influences:

**Traditional Estonian Foods**

1. Black bread
2. Pork
3. Potatoes
4. Dairy products (such as cheese and milk)

**Summer and Spring Specialties**

1. Fresh berries (e.g., strawberries, blueberries)
2. Herbs (e.g., wild garlic, dill)
3. Vegetables (e.g., carrots, beets)
4. Fish (from hunting and fishing, although now mostly enjoyed as a hobby)

**International Influences**

1. Grilled meats (influenced by Western cuisines)
2. International fast food (e.g., pizza, burgers)",False,0.6,"The candidate text includes additional information about Estonian cuisine that is not present in the target text, such as summer and spring specialties, international influences, and specific examples of foods. While it does list the same basic food items as the target text, the context and scope are broader.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Based on the provided text, here is a list of the most common foods in Estonia:

1. Black bread
2. Pork
3. Potatoes
4. Dairy products
5. Fresh berries (seasonal)
6. Herbs (seasonal)
7. Vegetables (seasonal)

Additionally, international dishes and influences mentioned in the text include:

* Grilled food (popularized from other countries)
* Hunting and fishing (although now mostly done as a hobby, it's likely that some traditional dishes are influenced by these activities)

Local specialties are not explicitly mentioned in the text, but based on Estonian cuisine, some examples of local specialties might include:

* Verivorst (blood sausage)
* Kalevipoeg sausages
* Milkvich (a type of milk-based dessert)
* Rye bread
* Eel soup

Please note that this is not an exhaustive list and may not be comprehensive. Estonian cuisine has a rich history, and there are many more local specialties beyond what's mentioned here.",False,0.6,"The candidate list includes additional items (fresh berries, herbs, vegetables) that are not present in the target list, and also mentions international influences and local specialties that are not relevant to the target list.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Here's a list of common foods in Estonia, including local specialties and international influences:

**Local Specialties:**

1. Black bread
2. Pork
3. Potatoes
4. Dairy products (e.g., cheese, milk)
5. Berries (fresh or preserved)
6. Herbs (e.g., wild garlic, dill)

**International Influences:**

1. Grilled foods (influenced by Western European and American cuisine)
2. International dishes:
	* Chinese food (popular in larger cities like Tallinn)
	* Italian food (pasta, pizza)
	* Mexican food
	* Indian curries

**Traditional Estonian Dishes:**

1. Verivorst (blood sausage)
2. Mulgikapsad (mashed potatoes with pork or beef)
3. Salmiakkidega hapukapsad (sour cream and pickled herring with boiled potatoes)

Note that this list is not exhaustive, but it covers the most common foods in Estonia, including local specialties and international influences mentioned in the text.",False,0.4,"The candidate provides a more detailed list of Estonian foods, including local specialties and international influences, but it does not directly match the target's concise list of common foods in Estonia.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-3,"Here's a list of typical and international foods commonly found in Estonian cuisine:

1.  Black bread
2.  Pork
3.  Potatoes
4.  Dairy products
5.  Berries (fresh or used in desserts)
6.  Herbs (used as garnishes or in salads)
7.  Vegetables (fresh from the garden)
8.  Grilled meats (popular during summer months)",True,0.9,"The candidate list is a rephrased version of the target, with some minor additions (berries, herbs, vegetables) that are related to Estonian cuisine but not essential to its core ingredients.","black bread, pork, potatoes, and dairy products.","Context: Historically, the cuisine of Estonia has been heavily dependent on seasons and simple peasant food, which today is influenced by many countries. Today, it includes many typical international foods.[citation needed] The most typical foods in Estonia are black bread, pork, potatoes, and dairy products. Traditionally in summer and spring, Estonians like to eat everything fresh – berries, herbs, vegetables, and everything else that comes straight from the garden. Hunting and fishing have also been very common, although currently hunting and fishing are enjoyed mostly as hobbies. Today, it is also very popular to grill outside in summer.
Question: What are the most common foods in Estonia?"
ex-4,The medieval wood flute.,False,0.2,"Candidate is a specific type of wood, while target is a general term for any wooden material.",wood,"Context: Many of the instruments used to perform medieval music still exist, but in different forms. Medieval instruments included the wood flute (which in the 21st century is made of metal), the recorder and plucked string instruments like the lute. As well, early versions of the organ, fiddle (or vielle), and trombone (called the sackbut) existed. Medieval instruments in Europe had most commonly been used singly, often self accompanied with a drone note, or occasionally in parts. From at least as early as the 13th century through the 15th century there was a division of instruments into haut (loud, shrill, outdoor instruments) and bas (quieter, more intimate instruments).
Question: What was the medieval flute made from?"
ex-4,The medieval wood flute.,False,0.2,"Candidate is a specific type of wood instrument, whereas target refers to any type of wood.",wood,"Context: Many of the instruments used to perform medieval music still exist, but in different forms. Medieval instruments included the wood flute (which in the 21st century is made of metal), the recorder and plucked string instruments like the lute. As well, early versions of the organ, fiddle (or vielle), and trombone (called the sackbut) existed. Medieval instruments in Europe had most commonly been used singly, often self accompanied with a drone note, or occasionally in parts. From at least as early as the 13th century through the 15th century there was a division of instruments into haut (loud, shrill, outdoor instruments) and bas (quieter, more intimate instruments).
Question: What was the medieval flute made from?"
ex-4,The medieval wood flute.,False,0.2,"Candidate is a specific type of wood instrument, whereas target refers to any type of wood.",wood,"Context: Many of the instruments used to perform medieval music still exist, but in different forms. Medieval instruments included the wood flute (which in the 21st century is made of metal), the recorder and plucked string instruments like the lute. As well, early versions of the organ, fiddle (or vielle), and trombone (called the sackbut) existed. Medieval instruments in Europe had most commonly been used singly, often self accompanied with a drone note, or occasionally in parts. From at least as early as the 13th century through the 15th century there was a division of instruments into haut (loud, shrill, outdoor instruments) and bas (quieter, more intimate instruments).
Question: What was the medieval flute made from?"
ex-4,The medieval wood flute.,False,0.2,"Candidate is a specific type of wood instrument, whereas target refers to any type of wood.",wood,"Context: Many of the instruments used to perform medieval music still exist, but in different forms. Medieval instruments included the wood flute (which in the 21st century is made of metal), the recorder and plucked string instruments like the lute. As well, early versions of the organ, fiddle (or vielle), and trombone (called the sackbut) existed. Medieval instruments in Europe had most commonly been used singly, often self accompanied with a drone note, or occasionally in parts. From at least as early as the 13th century through the 15th century there was a division of instruments into haut (loud, shrill, outdoor instruments) and bas (quieter, more intimate instruments).
Question: What was the medieval flute made from?"
ex-4,"The medieval ""wood flute"" was made of wood.",True,1.0,"Both refer to a material, with no change in meaning.",wood,"Context: Many of the instruments used to perform medieval music still exist, but in different forms. Medieval instruments included the wood flute (which in the 21st century is made of metal), the recorder and plucked string instruments like the lute. As well, early versions of the organ, fiddle (or vielle), and trombone (called the sackbut) existed. Medieval instruments in Europe had most commonly been used singly, often self accompanied with a drone note, or occasionally in parts. From at least as early as the 13th century through the 15th century there was a division of instruments into haut (loud, shrill, outdoor instruments) and bas (quieter, more intimate instruments).
Question: What was the medieval flute made from?"
ex-4,The medieval wood flute.,False,0.2,"Candidate is a specific type of wood, while target is a general term for any wooden material.",wood,"Context: Many of the instruments used to perform medieval music still exist, but in different forms. Medieval instruments included the wood flute (which in the 21st century is made of metal), the recorder and plucked string instruments like the lute. As well, early versions of the organ, fiddle (or vielle), and trombone (called the sackbut) existed. Medieval instruments in Europe had most commonly been used singly, often self accompanied with a drone note, or occasionally in parts. From at least as early as the 13th century through the 15th century there was a division of instruments into haut (loud, shrill, outdoor instruments) and bas (quieter, more intimate instruments).
Question: What was the medieval flute made from?"
